Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Areas\HelpPage\HelpPageConfigurationExtensions.cs,380,12,P:System.Web.Http.Description.ResponseDescription.DeclaredType,,,,,Type responseType = response.ResponseType ?? response.DeclaredType;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Areas\HelpPage\HelpPageConfigurationExtensions.cs,380,12,P:System.Web.Http.Description.ResponseDescription.ResponseType,,,,,Type responseType = response.ResponseType ?? response.DeclaredType;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Areas\HelpPage\HelpPageConfigurationExtensions.cs,379,12,T:System.Web.Http.Description.ApiDescription,,,,,ResponseDescription response = apiModel.ApiDescription.ResponseDescription;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Areas\HelpPage\HelpPageConfigurationExtensions.cs,379,12,T:System.Web.Http.Description.ResponseDescription,,,,,ResponseDescription response = apiModel.ApiDescription.ResponseDescription;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Areas\HelpPage\HelpPageConfigurationExtensions.cs,379,12,P:System.Web.Http.Description.ApiDescription.ResponseDescription,,,,,ResponseDescription response = apiModel.ApiDescription.ResponseDescription;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Areas\HelpPage\HelpPageConfigurationExtensions.cs,364,21,T:System.Web.Http.Controllers.HttpParameterDescriptor,,,,,if (apiParameter.ParameterDescriptor != null &&                      apiParameter.ParameterDescriptor.ParameterType == typeof(HttpRequestMessage))                  {                      Type parameterType = sampleGenerator.ResolveHttpRequestMessageType(apiDescription);                        if (parameterType != null)                      {                          apiModel.RequestModelDescription = modelGenerator.GetOrCreateModelDescription(parameterType);                      }                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Areas\HelpPage\HelpPageConfigurationExtensions.cs,364,21,P:System.Web.Http.Description.ApiParameterDescription.ParameterDescriptor,,,,,if (apiParameter.ParameterDescriptor != null &&                      apiParameter.ParameterDescriptor.ParameterType == typeof(HttpRequestMessage))                  {                      Type parameterType = sampleGenerator.ResolveHttpRequestMessageType(apiDescription);                        if (parameterType != null)                      {                          apiModel.RequestModelDescription = modelGenerator.GetOrCreateModelDescription(parameterType);                      }                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Areas\HelpPage\HelpPageConfigurationExtensions.cs,364,21,P:System.Web.Http.Controllers.HttpParameterDescriptor.ParameterType,,,,,if (apiParameter.ParameterDescriptor != null &&                      apiParameter.ParameterDescriptor.ParameterType == typeof(HttpRequestMessage))                  {                      Type parameterType = sampleGenerator.ResolveHttpRequestMessageType(apiDescription);                        if (parameterType != null)                      {                          apiModel.RequestModelDescription = modelGenerator.GetOrCreateModelDescription(parameterType);                      }                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Areas\HelpPage\HelpPageConfigurationExtensions.cs,364,21,T:System.Web.Http.Controllers.HttpParameterDescriptor,,,,,if (apiParameter.ParameterDescriptor != null &&                      apiParameter.ParameterDescriptor.ParameterType == typeof(HttpRequestMessage))                  {                      Type parameterType = sampleGenerator.ResolveHttpRequestMessageType(apiDescription);                        if (parameterType != null)                      {                          apiModel.RequestModelDescription = modelGenerator.GetOrCreateModelDescription(parameterType);                      }                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Areas\HelpPage\HelpPageConfigurationExtensions.cs,364,21,P:System.Web.Http.Description.ApiParameterDescription.ParameterDescriptor,,,,,if (apiParameter.ParameterDescriptor != null &&                      apiParameter.ParameterDescriptor.ParameterType == typeof(HttpRequestMessage))                  {                      Type parameterType = sampleGenerator.ResolveHttpRequestMessageType(apiDescription);                        if (parameterType != null)                      {                          apiModel.RequestModelDescription = modelGenerator.GetOrCreateModelDescription(parameterType);                      }                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Areas\HelpPage\HelpPageConfigurationExtensions.cs,362,20,P:System.Web.Http.Description.ApiParameterDescription.Documentation,,,,,apiModel.RequestDocumentation = apiParameter.Documentation;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Areas\HelpPage\HelpPageConfigurationExtensions.cs,360,20,T:System.Web.Http.Controllers.HttpParameterDescriptor,,,,,Type parameterType = apiParameter.ParameterDescriptor.ParameterType;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Areas\HelpPage\HelpPageConfigurationExtensions.cs,360,20,P:System.Web.Http.Description.ApiParameterDescription.ParameterDescriptor,,,,,Type parameterType = apiParameter.ParameterDescriptor.ParameterType;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Areas\HelpPage\HelpPageConfigurationExtensions.cs,360,20,P:System.Web.Http.Controllers.HttpParameterDescriptor.ParameterType,,,,,Type parameterType = apiParameter.ParameterDescriptor.ParameterType;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Areas\HelpPage\HelpPageConfigurationExtensions.cs,358,16,T:System.Web.Http.Description.ApiParameterSource,,,,,if (apiParameter.Source == ApiParameterSource.FromBody)                  {                      Type parameterType = apiParameter.ParameterDescriptor.ParameterType;                      apiModel.RequestModelDescription = modelGenerator.GetOrCreateModelDescription(parameterType);                      apiModel.RequestDocumentation = apiParameter.Documentation;                  }                  else if (apiParameter.ParameterDescriptor != null &&                      apiParameter.ParameterDescriptor.ParameterType == typeof(HttpRequestMessage))                  {                      Type parameterType = sampleGenerator.ResolveHttpRequestMessageType(apiDescription);                        if (parameterType != null)                      {                          apiModel.RequestModelDescription = modelGenerator.GetOrCreateModelDescription(parameterType);                      }                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Areas\HelpPage\HelpPageConfigurationExtensions.cs,358,16,T:System.Web.Http.Description.ApiParameterSource,,,,,if (apiParameter.Source == ApiParameterSource.FromBody)                  {                      Type parameterType = apiParameter.ParameterDescriptor.ParameterType;                      apiModel.RequestModelDescription = modelGenerator.GetOrCreateModelDescription(parameterType);                      apiModel.RequestDocumentation = apiParameter.Documentation;                  }                  else if (apiParameter.ParameterDescriptor != null &&                      apiParameter.ParameterDescriptor.ParameterType == typeof(HttpRequestMessage))                  {                      Type parameterType = sampleGenerator.ResolveHttpRequestMessageType(apiDescription);                        if (parameterType != null)                      {                          apiModel.RequestModelDescription = modelGenerator.GetOrCreateModelDescription(parameterType);                      }                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Areas\HelpPage\HelpPageConfigurationExtensions.cs,358,16,F:System.Web.Http.Description.ApiParameterSource.FromBody,,,,,if (apiParameter.Source == ApiParameterSource.FromBody)                  {                      Type parameterType = apiParameter.ParameterDescriptor.ParameterType;                      apiModel.RequestModelDescription = modelGenerator.GetOrCreateModelDescription(parameterType);                      apiModel.RequestDocumentation = apiParameter.Documentation;                  }                  else if (apiParameter.ParameterDescriptor != null &&                      apiParameter.ParameterDescriptor.ParameterType == typeof(HttpRequestMessage))                  {                      Type parameterType = sampleGenerator.ResolveHttpRequestMessageType(apiDescription);                        if (parameterType != null)                      {                          apiModel.RequestModelDescription = modelGenerator.GetOrCreateModelDescription(parameterType);                      }                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Areas\HelpPage\HelpPageConfigurationExtensions.cs,358,16,T:System.Web.Http.Description.ApiParameterSource,,,,,if (apiParameter.Source == ApiParameterSource.FromBody)                  {                      Type parameterType = apiParameter.ParameterDescriptor.ParameterType;                      apiModel.RequestModelDescription = modelGenerator.GetOrCreateModelDescription(parameterType);                      apiModel.RequestDocumentation = apiParameter.Documentation;                  }                  else if (apiParameter.ParameterDescriptor != null &&                      apiParameter.ParameterDescriptor.ParameterType == typeof(HttpRequestMessage))                  {                      Type parameterType = sampleGenerator.ResolveHttpRequestMessageType(apiDescription);                        if (parameterType != null)                      {                          apiModel.RequestModelDescription = modelGenerator.GetOrCreateModelDescription(parameterType);                      }                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Areas\HelpPage\HelpPageConfigurationExtensions.cs,358,16,P:System.Web.Http.Description.ApiParameterDescription.Source,,,,,if (apiParameter.Source == ApiParameterSource.FromBody)                  {                      Type parameterType = apiParameter.ParameterDescriptor.ParameterType;                      apiModel.RequestModelDescription = modelGenerator.GetOrCreateModelDescription(parameterType);                      apiModel.RequestDocumentation = apiParameter.Documentation;                  }                  else if (apiParameter.ParameterDescriptor != null &&                      apiParameter.ParameterDescriptor.ParameterType == typeof(HttpRequestMessage))                  {                      Type parameterType = sampleGenerator.ResolveHttpRequestMessageType(apiDescription);                        if (parameterType != null)                      {                          apiModel.RequestModelDescription = modelGenerator.GetOrCreateModelDescription(parameterType);                      }                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Areas\HelpPage\HelpPageConfigurationExtensions.cs,356,12,P:System.Web.Http.Description.ApiDescription.ParameterDescriptions,,,,,foreach (ApiParameterDescription apiParameter in apiDescription.ParameterDescriptions)              {                  if (apiParameter.Source == ApiParameterSource.FromBody)                  {                      Type parameterType = apiParameter.ParameterDescriptor.ParameterType;                      apiModel.RequestModelDescription = modelGenerator.GetOrCreateModelDescription(parameterType);                      apiModel.RequestDocumentation = apiParameter.Documentation;                  }                  else if (apiParameter.ParameterDescriptor != null &&                      apiParameter.ParameterDescriptor.ParameterType == typeof(HttpRequestMessage))                  {                      Type parameterType = sampleGenerator.ResolveHttpRequestMessageType(apiDescription);                        if (parameterType != null)                      {                          apiModel.RequestModelDescription = modelGenerator.GetOrCreateModelDescription(parameterType);                      }                  }              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Areas\HelpPage\HelpPageConfigurationExtensions.cs,355,12,T:System.Web.Http.Description.ApiDescription,,,,,ApiDescription apiDescription = apiModel.ApiDescription;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Areas\HelpPage\HelpPageConfigurationExtensions.cs,339,8,T:System.Web.Http.Description.ApiParameterDescription,,,,,"private static ParameterDescription AddParameterDescription(HelpPageApiModel apiModel,              ApiParameterDescription apiParameter, ModelDescription typeDescription)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Areas\HelpPage\HelpPageConfigurationExtensions.cs,342,12,P:System.Web.Http.Description.ApiParameterDescription.Documentation,,,,,"ParameterDescription parameterDescription = new ParameterDescription              {                  Name = apiParameter.Name,                  Documentation = apiParameter.Documentation,                  TypeDescription = typeDescription,              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Areas\HelpPage\HelpPageConfigurationExtensions.cs,342,12,P:System.Web.Http.Description.ApiParameterDescription.Name,,,,,"ParameterDescription parameterDescription = new ParameterDescription              {                  Name = apiParameter.Name,                  Documentation = apiParameter.Documentation,                  TypeDescription = typeDescription,              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Areas\HelpPage\HelpPageConfigurationExtensions.cs,309,24,P:System.Web.Http.Controllers.HttpParameterDescriptor.DefaultValue,,,,,object defaultValue = parameterDescriptor.DefaultValue;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Areas\HelpPage\HelpPageConfigurationExtensions.cs,304,24,P:System.Web.Http.Controllers.HttpParameterDescriptor.IsOptional,,,,,"if (!parameterDescriptor.IsOptional)                          {                              uriParameter.Annotations.Add(new ParameterAnnotation() { Documentation = ""Required"" });                          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Areas\HelpPage\HelpPageConfigurationExtensions.cs,266,24,P:System.Web.Http.Controllers.HttpParameterDescriptor.ParameterType,,,,,parameterType = parameterDescriptor.ParameterType;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Areas\HelpPage\HelpPageConfigurationExtensions.cs,260,20,T:System.Web.Http.Controllers.HttpParameterDescriptor,,,,,HttpParameterDescriptor parameterDescriptor = apiParameter.ParameterDescriptor;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Areas\HelpPage\HelpPageConfigurationExtensions.cs,260,20,P:System.Web.Http.Description.ApiParameterDescription.ParameterDescriptor,,,,,HttpParameterDescriptor parameterDescriptor = apiParameter.ParameterDescriptor;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Areas\HelpPage\HelpPageConfigurationExtensions.cs,258,16,T:System.Web.Http.Description.ApiParameterSource,,,,,"if (apiParameter.Source == ApiParameterSource.FromUri)                  {                      HttpParameterDescriptor parameterDescriptor = apiParameter.ParameterDescriptor;                      Type parameterType = null;                      ModelDescription typeDescription = null;                      ComplexTypeModelDescription complexTypeDescription = null;                      if (parameterDescriptor != null)                      {                          parameterType = parameterDescriptor.ParameterType;                          typeDescription = modelGenerator.GetOrCreateModelDescription(parameterType);                          complexTypeDescription = typeDescription as ComplexTypeModelDescription;                      }                        // Example:                      // [TypeConverter(typeof(PointConverter))]                      // public class Point                      // {                      //     public Point(int x, int y)                      //     {                      //         X = x;                      //         Y = y;                      //     }                      //     public int X { get; set; }                      //     public int Y { get; set; }                      // }                      // Class Point is bindable with a TypeConverter, so Point will be added to UriParameters collection.                      //                       // public class Point                      // {                      //     public int X { get; set; }                      //     public int Y { get; set; }                      // }                      // Regular complex class Point will have properties X and Y added to UriParameters collection.                      if (complexTypeDescription != null                          && !IsBindableWithTypeConverter(parameterType))                      {                          foreach (ParameterDescription uriParameter in complexTypeDescription.Properties)                          {                              apiModel.UriParameters.Add(uriParameter);                          }                      }                      else if (parameterDescriptor != null)                      {                          ParameterDescription uriParameter =                              AddParameterDescription(apiModel, apiParameter, typeDescription);                            if (!parameterDescriptor.IsOptional)                          {                              uriParameter.Annotations.Add(new ParameterAnnotation() { Documentation = ""Required"" });                          }                            object defaultValue = parameterDescriptor.DefaultValue;                          if (defaultValue != null)                          {                              uriParameter.Annotations.Add(new ParameterAnnotation() { Documentation = ""Default value is "" + Convert.ToString(defaultValue, CultureInfo.InvariantCulture) });                          }                      }                      else                      {                          Debug.Assert(parameterDescriptor == null);                            // If parameterDescriptor is null, this is an undeclared route parameter which only occurs                          // when source is FromUri. Ignored in request model and among resource parameters but listed                          // as a simple string here.                          ModelDescription modelDescription = modelGenerator.GetOrCreateModelDescription(typeof(string));                          AddParameterDescription(apiModel, apiParameter, modelDescription);                      }                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Areas\HelpPage\HelpPageConfigurationExtensions.cs,258,16,T:System.Web.Http.Description.ApiParameterSource,,,,,"if (apiParameter.Source == ApiParameterSource.FromUri)                  {                      HttpParameterDescriptor parameterDescriptor = apiParameter.ParameterDescriptor;                      Type parameterType = null;                      ModelDescription typeDescription = null;                      ComplexTypeModelDescription complexTypeDescription = null;                      if (parameterDescriptor != null)                      {                          parameterType = parameterDescriptor.ParameterType;                          typeDescription = modelGenerator.GetOrCreateModelDescription(parameterType);                          complexTypeDescription = typeDescription as ComplexTypeModelDescription;                      }                        // Example:                      // [TypeConverter(typeof(PointConverter))]                      // public class Point                      // {                      //     public Point(int x, int y)                      //     {                      //         X = x;                      //         Y = y;                      //     }                      //     public int X { get; set; }                      //     public int Y { get; set; }                      // }                      // Class Point is bindable with a TypeConverter, so Point will be added to UriParameters collection.                      //                       // public class Point                      // {                      //     public int X { get; set; }                      //     public int Y { get; set; }                      // }                      // Regular complex class Point will have properties X and Y added to UriParameters collection.                      if (complexTypeDescription != null                          && !IsBindableWithTypeConverter(parameterType))                      {                          foreach (ParameterDescription uriParameter in complexTypeDescription.Properties)                          {                              apiModel.UriParameters.Add(uriParameter);                          }                      }                      else if (parameterDescriptor != null)                      {                          ParameterDescription uriParameter =                              AddParameterDescription(apiModel, apiParameter, typeDescription);                            if (!parameterDescriptor.IsOptional)                          {                              uriParameter.Annotations.Add(new ParameterAnnotation() { Documentation = ""Required"" });                          }                            object defaultValue = parameterDescriptor.DefaultValue;                          if (defaultValue != null)                          {                              uriParameter.Annotations.Add(new ParameterAnnotation() { Documentation = ""Default value is "" + Convert.ToString(defaultValue, CultureInfo.InvariantCulture) });                          }                      }                      else                      {                          Debug.Assert(parameterDescriptor == null);                            // If parameterDescriptor is null, this is an undeclared route parameter which only occurs                          // when source is FromUri. Ignored in request model and among resource parameters but listed                          // as a simple string here.                          ModelDescription modelDescription = modelGenerator.GetOrCreateModelDescription(typeof(string));                          AddParameterDescription(apiModel, apiParameter, modelDescription);                      }                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Areas\HelpPage\HelpPageConfigurationExtensions.cs,258,16,F:System.Web.Http.Description.ApiParameterSource.FromUri,,,,,"if (apiParameter.Source == ApiParameterSource.FromUri)                  {                      HttpParameterDescriptor parameterDescriptor = apiParameter.ParameterDescriptor;                      Type parameterType = null;                      ModelDescription typeDescription = null;                      ComplexTypeModelDescription complexTypeDescription = null;                      if (parameterDescriptor != null)                      {                          parameterType = parameterDescriptor.ParameterType;                          typeDescription = modelGenerator.GetOrCreateModelDescription(parameterType);                          complexTypeDescription = typeDescription as ComplexTypeModelDescription;                      }                        // Example:                      // [TypeConverter(typeof(PointConverter))]                      // public class Point                      // {                      //     public Point(int x, int y)                      //     {                      //         X = x;                      //         Y = y;                      //     }                      //     public int X { get; set; }                      //     public int Y { get; set; }                      // }                      // Class Point is bindable with a TypeConverter, so Point will be added to UriParameters collection.                      //                       // public class Point                      // {                      //     public int X { get; set; }                      //     public int Y { get; set; }                      // }                      // Regular complex class Point will have properties X and Y added to UriParameters collection.                      if (complexTypeDescription != null                          && !IsBindableWithTypeConverter(parameterType))                      {                          foreach (ParameterDescription uriParameter in complexTypeDescription.Properties)                          {                              apiModel.UriParameters.Add(uriParameter);                          }                      }                      else if (parameterDescriptor != null)                      {                          ParameterDescription uriParameter =                              AddParameterDescription(apiModel, apiParameter, typeDescription);                            if (!parameterDescriptor.IsOptional)                          {                              uriParameter.Annotations.Add(new ParameterAnnotation() { Documentation = ""Required"" });                          }                            object defaultValue = parameterDescriptor.DefaultValue;                          if (defaultValue != null)                          {                              uriParameter.Annotations.Add(new ParameterAnnotation() { Documentation = ""Default value is "" + Convert.ToString(defaultValue, CultureInfo.InvariantCulture) });                          }                      }                      else                      {                          Debug.Assert(parameterDescriptor == null);                            // If parameterDescriptor is null, this is an undeclared route parameter which only occurs                          // when source is FromUri. Ignored in request model and among resource parameters but listed                          // as a simple string here.                          ModelDescription modelDescription = modelGenerator.GetOrCreateModelDescription(typeof(string));                          AddParameterDescription(apiModel, apiParameter, modelDescription);                      }                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Areas\HelpPage\HelpPageConfigurationExtensions.cs,258,16,T:System.Web.Http.Description.ApiParameterSource,,,,,"if (apiParameter.Source == ApiParameterSource.FromUri)                  {                      HttpParameterDescriptor parameterDescriptor = apiParameter.ParameterDescriptor;                      Type parameterType = null;                      ModelDescription typeDescription = null;                      ComplexTypeModelDescription complexTypeDescription = null;                      if (parameterDescriptor != null)                      {                          parameterType = parameterDescriptor.ParameterType;                          typeDescription = modelGenerator.GetOrCreateModelDescription(parameterType);                          complexTypeDescription = typeDescription as ComplexTypeModelDescription;                      }                        // Example:                      // [TypeConverter(typeof(PointConverter))]                      // public class Point                      // {                      //     public Point(int x, int y)                      //     {                      //         X = x;                      //         Y = y;                      //     }                      //     public int X { get; set; }                      //     public int Y { get; set; }                      // }                      // Class Point is bindable with a TypeConverter, so Point will be added to UriParameters collection.                      //                       // public class Point                      // {                      //     public int X { get; set; }                      //     public int Y { get; set; }                      // }                      // Regular complex class Point will have properties X and Y added to UriParameters collection.                      if (complexTypeDescription != null                          && !IsBindableWithTypeConverter(parameterType))                      {                          foreach (ParameterDescription uriParameter in complexTypeDescription.Properties)                          {                              apiModel.UriParameters.Add(uriParameter);                          }                      }                      else if (parameterDescriptor != null)                      {                          ParameterDescription uriParameter =                              AddParameterDescription(apiModel, apiParameter, typeDescription);                            if (!parameterDescriptor.IsOptional)                          {                              uriParameter.Annotations.Add(new ParameterAnnotation() { Documentation = ""Required"" });                          }                            object defaultValue = parameterDescriptor.DefaultValue;                          if (defaultValue != null)                          {                              uriParameter.Annotations.Add(new ParameterAnnotation() { Documentation = ""Default value is "" + Convert.ToString(defaultValue, CultureInfo.InvariantCulture) });                          }                      }                      else                      {                          Debug.Assert(parameterDescriptor == null);                            // If parameterDescriptor is null, this is an undeclared route parameter which only occurs                          // when source is FromUri. Ignored in request model and among resource parameters but listed                          // as a simple string here.                          ModelDescription modelDescription = modelGenerator.GetOrCreateModelDescription(typeof(string));                          AddParameterDescription(apiModel, apiParameter, modelDescription);                      }                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Areas\HelpPage\HelpPageConfigurationExtensions.cs,258,16,P:System.Web.Http.Description.ApiParameterDescription.Source,,,,,"if (apiParameter.Source == ApiParameterSource.FromUri)                  {                      HttpParameterDescriptor parameterDescriptor = apiParameter.ParameterDescriptor;                      Type parameterType = null;                      ModelDescription typeDescription = null;                      ComplexTypeModelDescription complexTypeDescription = null;                      if (parameterDescriptor != null)                      {                          parameterType = parameterDescriptor.ParameterType;                          typeDescription = modelGenerator.GetOrCreateModelDescription(parameterType);                          complexTypeDescription = typeDescription as ComplexTypeModelDescription;                      }                        // Example:                      // [TypeConverter(typeof(PointConverter))]                      // public class Point                      // {                      //     public Point(int x, int y)                      //     {                      //         X = x;                      //         Y = y;                      //     }                      //     public int X { get; set; }                      //     public int Y { get; set; }                      // }                      // Class Point is bindable with a TypeConverter, so Point will be added to UriParameters collection.                      //                       // public class Point                      // {                      //     public int X { get; set; }                      //     public int Y { get; set; }                      // }                      // Regular complex class Point will have properties X and Y added to UriParameters collection.                      if (complexTypeDescription != null                          && !IsBindableWithTypeConverter(parameterType))                      {                          foreach (ParameterDescription uriParameter in complexTypeDescription.Properties)                          {                              apiModel.UriParameters.Add(uriParameter);                          }                      }                      else if (parameterDescriptor != null)                      {                          ParameterDescription uriParameter =                              AddParameterDescription(apiModel, apiParameter, typeDescription);                            if (!parameterDescriptor.IsOptional)                          {                              uriParameter.Annotations.Add(new ParameterAnnotation() { Documentation = ""Required"" });                          }                            object defaultValue = parameterDescriptor.DefaultValue;                          if (defaultValue != null)                          {                              uriParameter.Annotations.Add(new ParameterAnnotation() { Documentation = ""Default value is "" + Convert.ToString(defaultValue, CultureInfo.InvariantCulture) });                          }                      }                      else                      {                          Debug.Assert(parameterDescriptor == null);                            // If parameterDescriptor is null, this is an undeclared route parameter which only occurs                          // when source is FromUri. Ignored in request model and among resource parameters but listed                          // as a simple string here.                          ModelDescription modelDescription = modelGenerator.GetOrCreateModelDescription(typeof(string));                          AddParameterDescription(apiModel, apiParameter, modelDescription);                      }                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Areas\HelpPage\HelpPageConfigurationExtensions.cs,256,12,P:System.Web.Http.Description.ApiDescription.ParameterDescriptions,,,,,"foreach (ApiParameterDescription apiParameter in apiDescription.ParameterDescriptions)              {                  if (apiParameter.Source == ApiParameterSource.FromUri)                  {                      HttpParameterDescriptor parameterDescriptor = apiParameter.ParameterDescriptor;                      Type parameterType = null;                      ModelDescription typeDescription = null;                      ComplexTypeModelDescription complexTypeDescription = null;                      if (parameterDescriptor != null)                      {                          parameterType = parameterDescriptor.ParameterType;                          typeDescription = modelGenerator.GetOrCreateModelDescription(parameterType);                          complexTypeDescription = typeDescription as ComplexTypeModelDescription;                      }                        // Example:                      // [TypeConverter(typeof(PointConverter))]                      // public class Point                      // {                      //     public Point(int x, int y)                      //     {                      //         X = x;                      //         Y = y;                      //     }                      //     public int X { get; set; }                      //     public int Y { get; set; }                      // }                      // Class Point is bindable with a TypeConverter, so Point will be added to UriParameters collection.                      //                       // public class Point                      // {                      //     public int X { get; set; }                      //     public int Y { get; set; }                      // }                      // Regular complex class Point will have properties X and Y added to UriParameters collection.                      if (complexTypeDescription != null                          && !IsBindableWithTypeConverter(parameterType))                      {                          foreach (ParameterDescription uriParameter in complexTypeDescription.Properties)                          {                              apiModel.UriParameters.Add(uriParameter);                          }                      }                      else if (parameterDescriptor != null)                      {                          ParameterDescription uriParameter =                              AddParameterDescription(apiModel, apiParameter, typeDescription);                            if (!parameterDescriptor.IsOptional)                          {                              uriParameter.Annotations.Add(new ParameterAnnotation() { Documentation = ""Required"" });                          }                            object defaultValue = parameterDescriptor.DefaultValue;                          if (defaultValue != null)                          {                              uriParameter.Annotations.Add(new ParameterAnnotation() { Documentation = ""Default value is "" + Convert.ToString(defaultValue, CultureInfo.InvariantCulture) });                          }                      }                      else                      {                          Debug.Assert(parameterDescriptor == null);                            // If parameterDescriptor is null, this is an undeclared route parameter which only occurs                          // when source is FromUri. Ignored in request model and among resource parameters but listed                          // as a simple string here.                          ModelDescription modelDescription = modelGenerator.GetOrCreateModelDescription(typeof(string));                          AddParameterDescription(apiModel, apiParameter, modelDescription);                      }                  }              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Areas\HelpPage\HelpPageConfigurationExtensions.cs,255,12,T:System.Web.Http.Description.ApiDescription,,,,,ApiDescription apiDescription = apiModel.ApiDescription;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Areas\HelpPage\HelpPageConfigurationExtensions.cs,236,8,T:System.Web.Http.HttpConfiguration,,,,,"private static HelpPageApiModel GenerateApiModel(ApiDescription apiDescription, HttpConfiguration config)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Areas\HelpPage\HelpPageConfigurationExtensions.cs,236,8,T:System.Web.Http.Description.ApiDescription,,,,,"private static HelpPageApiModel GenerateApiModel(ApiDescription apiDescription, HttpConfiguration config)"
